stock,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
DGKC,0.07396733909702213,-0.0777280858676207,0.046843177189409335,-0.02714471002408736,0.09113417769736198,0.051579682318031006,0.1303012698149224,-0.11513326969674709,-0.08198489751887816,0.1788845701889179,-0.09584419567550984,-0.07878222523744915,-0.015557396667587153,-0.17318122311576578,-0.005089346301741737,-0.08298283505740589,0.028139333085409612,-0.07258258982396903,-0.06721268850754036,0.05993031358885004,-0.11834319526627224,-0.08143176733780755,0.014775125832115599,-0.16032000000000002,0.14538871951219523,0.008484445183829514,-0.13972286374133946,-0.024928092042185934,0.015535889872173136,-0.19945778466305186,-0.03120464441219173,0.09637952559300866,0.023912548394443345,0.12855871886121006,0.011036657469452038,0.08401559454191032,-0.2355691422406042,0.021406727828746197,0.23606632888070012,0.3638904415874791,0.05737704918032782,-0.08036175710594318,-0.023180668727170617,-0.06385732777218467,0.15778153326163769,0.1829883227176221,0.012563095905776756,-0.05361692699678733,-0.09774084045417308,-0.04644525168655944,0.1468027210884355,0.013762012101079524,0.2278525453481568,0.024113610369805638,0.1260120986505351,0.11852219191668745,-0.0803221754230401,0.29101719427928674,0.030370923574807085,0.01600628171055818
EFERT,-0.05178625037526274,-0.03720120310273867,0.058533377178559665,-0.058869214041627704,0.04357154645981165,0.02593705519531886,0.004470479420379148,-0.0423572744014733,0.07339743589743608,0.06330247835174663,-0.013338949733221028,0.08268108723495105,0.013538380651945348,-0.08857476332511993,0.017359134889015415,0.0318881118881118,0.03130929791271342,0.0804310684715468,0.07663301301544845,0.036831996384589116,0.03683120845592258,-0.08870204939569115,0.022258101718371615,-0.10875451263537905,0.06443037974683552,-0.07218456415745045,0.03473468341450925,0.007308311656137656,-0.054476143630103224,0.06190661984653412,0.03417023882424974,0.004500236854571238,-0.0099033246875736,0.024529649916646745,-0.04079497907949792,-0.0055737307645705725,-0.06287315706104546,-0.012872188272006202,0.14686512118018946,0.15906741702078797,0.11206896551724133,0.08821170809943868,0.2021616310488823,-0.0006811061163328747,0.07551799345692478,0.016349809885931377,0.03641351789499936,0.009565635904223324,-0.03837673559382637,0.1790295593976574,0.019079154840744295,0.0325958017432566,0.019879126916737322,0.09011215044811216,0.0031447953636731807,-0.07035693492767248,-0.2211677425570865,0.13577039648667055,0.010728678793159752,0.10372326095155993
EFUG,-0.027075199456798482,0.037686469510599396,0.03825136612021862,-0.028340080971659964,0.0,0.005833333333333357,-0.03844241922120961,-0.052214371876615595,0.027272727272727337,0.01327433628318575,0.013013100436681135,-0.01922579532718327,-0.008878340365682136,-0.03458980044345905,-0.0078089113458887915,0.024351851851851736,-0.050890355238181306,0.015523809523809495,-0.03873206414705055,-0.00585365853658526,0.02708537782139353,-0.04395184406650099,0.11443134119528287,-0.10321944220249313,0.0,-0.030000000000000027,0.0001030927835052875,-0.010411297804350128,-0.03645833333333337,0.0809729729729729,-0.09990999099909992,0.06788888888888889,-0.084382478410155,-0.026477272727272738,0.0038519901949340962,-0.06976744186046513,-0.018750000000000044,0.10140127388535025,0.040943789035392086,-0.0444444444444444,-0.011627906976744207,0.0,0.0117647058823529,0.023255813953488413,-0.045454545454545414,0.07119047619047625,-0.05312291620360077,0.02370892018779336,0.05480394404953004,0.009021739130434803,-0.028654529785629657,0.4959520904957302,-0.13981762917933116,0.02533827458415927,0.042279566277212854,0.007177419354838621,-0.07134278164785013,0.03431626142438349,0.02442480826942317,-0.010415819025144435
ENGROH,-0.028451001053740765,-0.04013015184381785,0.01412429378531077,-0.037564663748507754,0.005044240469693095,0.05710054303110068,-0.061254669987546584,-0.07959539010032335,0.026033690658499253,0.07093942054433722,-0.05705853418593221,-0.03277690836376279,-0.03379775280898878,-0.04177132756535484,-0.004854368932038833,-0.03200000000000003,-0.037290868776456376,0.005025125628140836,0.04166666666666674,-0.025000000000000022,0.046666666666666634,-0.0733953944145026,-0.02115059221658211,0.015557476231633505,-0.03308510638297868,-0.003300693145560585,0.06314162711116023,-0.003218772713113882,-0.015625,0.03206349206349213,-0.03106736388803444,-0.028465608465608416,0.255636640888792,-0.095853573907009,-0.04058332533819442,-0.05480000000000007,0.04570461278036397,0.1245447187373534,0.05344129554655863,0.04253138611324614,-0.11821086261980829,0.0591787439613527,0.01763003245329342,0.21806585071539386,0.0196716671384094,0.09784871616932689,0.017256637168141742,-0.08357671037096881,-0.02454570111201504,-0.037258445711108146,0.05675090252707582,0.15072424159606435,0.5426315164469779,-0.15553673838574344,-0.11677301731996359,-0.025338012178759417,-0.16402816752263472,0.15434796377224647,0.0016460002194667034,0.15907099035933392
EPCL,0.15419354838709687,0.12520961430967015,0.022603079980129337,0.08768520767549193,0.060741402411790935,0.03326315789473688,0.018744906275468765,0.09980000000000011,-0.10874704491725773,0.020199959192001682,-0.055199999999999916,0.09441151566469097,0.21760154738878135,-0.13169181890389203,0.08488840102451523,-0.08263069139966273,-0.0034926470588234615,0.040029514849658776,0.11280595956012762,0.05929231750079689,0.2809208546494133,0.008692587806883756,-0.07266798649120776,-0.16689689815396203,-0.061350618028338855,-0.1194796852416895,-0.042312602589823056,-0.03047038659302992,-0.16872912983696708,0.09239130434782594,-0.045641358425264955,0.060290117860380965,-0.02159042325780247,-0.07362901463840954,-0.001179245283018826,0.04014167650531286,-0.07604994324631087,-0.029484029484029506,-0.005063291139240533,0.14707379134860066,0.04148181011535068,0.020234291799786863,-0.0707724425887265,0.016625477420804335,-0.05259668508287296,0.0380219267553068,0.012359550561797716,-0.06326304106548264,-0.12322274881516593,-0.09324324324324329,-0.06259314456035758,0.16057233704292528,0.012054794520547807,-0.06469951272333518,0.0781476121562954,0.00805369127516764,-0.22769640479360842,0.10206896551724132,-0.012828535669586971,-0.03613312202852614
FABL,0.010465116279069653,-0.014384349827387788,-0.05487448920023341,0.049413218035824436,0.017068864037669274,0.18287037037037046,-0.20303326810176137,-0.006752608962553697,-0.03152039555006181,0.11678366305041488,-0.03028571428571436,0.10783736004714206,0.05531914893617018,0.3266129032258065,0.06382978723404253,-0.12285714285714289,-0.06351791530944617,0.16521739130434776,-0.06791044776119404,0.053642914331465175,-0.04483282674772038,-0.06443914081145585,-0.019557823129251695,0.14787510841283602,0.0075557234605214685,-0.01274840644919395,0.13292821876186856,-0.07039892725444175,-0.06851785070320959,-0.08323654665118074,-0.029983108108108114,-0.05224205485415756,0.056040422599908046,-0.06611570247933884,-0.060083837913367466,0.29088206144697737,-0.14664107485604605,0.0031488978857399097,0.10044843049327357,0.11369193154034218,0.19209659714599336,-0.010742786985880937,-0.00868755817561273,0.06572769953051627,0.16035242290748908,0.10554290053151116,0.2005494505494505,-0.049008390541571356,-0.0014036494886705553,-0.07831325301204817,0.10501089324618729,-0.06289432176656151,0.019987376393856504,0.03527227722772275,0.02530384538752739,-0.06645938593082013,-0.021232306411323787,0.031475967673330496,0.43752577319587616,0.10370051635111888
FATIMA,-0.06739651043448502,0.08877476155539243,-0.06334231805929913,-0.0021582733812950394,0.049026676279740666,0.02542955326460472,-0.047922252010723865,0.034142907426962354,-0.11402314499659627,0.13100268920476377,-0.0234375,-0.019130434782608674,0.04503546099290778,0.008143875127248013,0.01817569841804101,0.1897520661157026,0.0,-0.004445679355376542,0.018699413898967343,0.14383561643835607,-0.06179640718562873,-0.0694408986469236,0.03703703703703698,-0.06455026455026447,0.04496606334841635,0.03734776725304445,-0.07513696843203743,0.03018335684062068,-0.07995618838992335,-0.07767857142857149,-0.042271700548563995,0.010781671159029615,-0.050000000000000044,-0.021403508771929758,0.06884187880960901,-0.061053337806105334,-0.008931761343336952,0.04181687094448461,0.09792387543252601,0.06523794516230685,0.050000000000000044,-0.05607213299520997,0.10328358208955235,0.07359307359307365,0.33266129032258074,-0.07356278366111957,0.05368442539293716,0.045912437039907106,0.0,0.1029820337099463,0.07355163727959702,0.11981855154074772,0.09344880569912006,0.06182933060807372,0.008902791145331879,0.026949678034819957,-0.07477937761263354,0.09036144578313232,0.14422191528545114,0.1266472185896792
FCCL,0.0343163538873994,-0.08398133748055969,0.06451612903225779,-0.013822434875066403,0.03827493261455528,0.14382139148494288,0.00045392646391273495,-0.07985480943738643,0.0014792899408282434,0.07336287543082243,-0.062385321100917435,-0.050880626223092085,-0.04536082474226799,-0.13822894168466515,0.11591478696741842,-0.0786075238629983,-0.0048750761730652625,-0.052051439069197625,0.015503875968992276,0.024809160305343525,-0.07448789571694592,-0.09792085848423882,-0.06319702602230481,-0.088095238095238,0.16187989556135762,-0.0022471910112359383,0.06006006006006004,-0.0474504249291785,-0.10631970260223045,-0.05241264559068215,0.02194907813871816,0.027491408934708028,0.007525083612040184,-0.02240663900414952,-0.001697792869269965,0.06292517006802734,-0.1512,0.06597549481621123,0.23076923076923062,0.26005747126436773,0.07867730900798198,-0.055496828752642724,0.034135422495803036,-0.045454545454545414,0.11111111111111116,0.1964285714285714,-0.023027718550106546,-0.09340899170667838,0.053442465093885394,0.15539305301645356,0.2879746835443038,0.07954545454545436,0.04068278805120906,0.04155276107162398,0.060892388451443624,0.1481939633844631,-0.07756948933419505,0.07708479327259976,-0.03122966818477546,0.019028430714125744
FCEPL,0.12120445344129549,-0.11408259986459035,-0.126990192332187,-0.04201925882696245,0.25296984465427963,0.052388476966087394,-0.18410718410718407,-0.023782559456398733,0.10223317865429249,0.12301013024602026,0.3481724461105904,-0.1060132082029892,0.11557153965785383,-0.14969068571926458,-0.04191003176554975,-0.05775401069518726,-0.03825198637911453,0.10374129588103376,-0.11281009409751919,0.019525129564903043,-0.11360680931552192,-0.053080821552414004,-0.03830985915492957,-0.033391915641476255,0.0901515151515151,-0.08547602501737328,0.034346504559270574,0.012195121951219523,-0.046305704746697596,-0.0547945205479452,-0.06376811594202902,-0.019607843137254943,0.22210526315789458,-0.07493540051679581,-0.0839540657976412,0.18007792647806187,-0.20743611828883146,0.00742619090744423,0.13843941028407047,0.32469993682880594,-0.02396280400572237,-0.1084646390619276,-0.027127003699136676,-0.05027460920997051,0.10943060498220625,0.04651162790697683,-0.10574712643678164,-0.11425307055127099,-0.05304740406320552,0.0028946024178444496,0.44974533106960957,-0.034196041691064494,0.0822117133503093,-0.12425770308123252,0.12576765609007157,-0.05443800431867252,0.07019230769230766,0.18766846361185974,-0.1747517730496454,-0.03827202933424989
FFC,-0.02465233881163076,-0.0001851680399963529,-0.021761274192054758,-0.021109428246876227,0.04922154530509615,0.014838709677419404,0.003087821269639468,-0.05396106835672254,0.008039046798736793,0.01955758093610549,-0.012012291647267026,0.0045240339302545785,-0.00553574779508359,-0.037078969714123944,0.00921026846952766,-0.02126213592233006,-0.005455807955559888,0.06413325354079391,0.02380729215484112,0.041105923281149925,0.05786141399929656,-0.04280964256026598,-0.04281372123317417,-0.060878243512973995,0.004733842140855815,-0.025865384615384568,0.018162076793998727,-0.005332040717401898,-0.037914230019493234,0.04903251950157039,-0.01690004828585223,-0.01797642436149316,0.029008702610783255,-0.017497812773403454,-0.02602156920945875,0.022043884599756147,-0.05913925057151381,-0.019226706106063696,0.11342093925032315,0.0864854406500919,0.007835455435847072,0.0024737167594310883,0.05164360623953468,0.05799044666052122,0.1535841584158415,-0.026435045317220518,0.15226743776006768,0.10503121557106132,0.007588346072892493,0.222857456984223,0.2650483254663971,0.15450765786574738,0.12752008372064383,0.06876501419523917,0.0151720262573114,-0.06966914077242425,-0.0516010385114668,0.0476502794570548,0.06810201693023776,0.16612726485053897
FHAM,0.050141911069063294,0.04504504504504503,-0.13706896551724135,0.0019980019980019303,-0.012961116650049731,-0.0060606060606061,-0.04166666666666663,-0.005302226935312682,-0.018123667377398678,0.009771986970684043,0.053763440860215006,0.083673469387755,0.0028248587570622874,-0.06760563380281692,-0.09365558912386707,0.011111111111111072,-0.015384615384615219,0.01897321428571419,-0.004381161007667167,0.01980198019801982,0.01941747572815533,-0.0010582010582009804,-0.008474576271186418,0.025641025641025772,0.013541666666666785,-0.08633093525179858,-0.08323959505061873,-0.00613496932515345,-0.07407407407407407,-0.026666666666666727,-0.042465753424657526,-0.012875536480686622,0.07246376811594213,0.006756756756756799,-0.021476510067114152,0.08916323731138553,-0.030226700251889227,-0.012987012987013102,-0.08026315789473681,0.03719599427753928,-0.013793103448275779,0.013986013986013957,0.04827586206896539,0.013157894736842257,0.006493506493506551,0.03419354838709676,-0.0012476606363068798,0.06183635227982509,-0.013529411764705901,0.01610017889087656,-0.09037558685446001,0.11612903225806459,0.11271676300578037,0.06285714285714294,0.014173998044965774,-0.005783132530120527,0.020358700920988904,0.009501187648456089,0.1628235294117648,0.057871307163091856
GADT,0.059089826066237805,-0.10654668166479198,-0.0683386211411593,0.030270270270270183,0.1603357817418678,0.11774281063483438,0.011326860841424091,-0.07599999999999996,0.03896103896103886,0.018874999999999975,0.05696642538747798,0.2961386674920685,0.035820895522387985,-0.18804034582132567,0.04365572315882882,-0.03247746981805821,0.0017574692442883233,0.024561403508772006,-0.05821917808219179,0.008909090909090978,0.052441881420075775,-0.09061643835616429,0.016795962943435994,-0.07437037037037042,0.03633162612035856,-0.11003861003861004,0.019566160520607445,0.11025062763286675,-0.01310746588992806,-0.09161165048543696,-0.09153093069984186,-0.09407058823529413,-0.033816425120772875,0.228494623655914,0.06542669584245075,-0.050112959539946544,-0.18482162162162163,0.059678531642883614,-0.08540248297957553,0.27531472359058573,-0.10703862660944208,-0.08694607324810155,-0.026109385692477782,-0.06313172260958855,0.01828881324640852,0.0827195467422095,-0.09000523286237572,-0.022426682001150167,0.0059411764705881165,0.03105081574176949,0.09193511796733222,0.05806887238352476,0.16842570320553718,0.0420973027476681,0.008184163844541237,0.09629303794937405,0.044063468903884795,0.15183593613527568,-0.00903879401862362,0.544366563619112
GHGL,-0.04070556309362272,0.06895332390381892,0.10618590803837247,0.0744617224880384,0.15836348455329796,0.24819798173954855,-0.2080846968238691,-0.041079241614000894,-0.0012674271229405898,0.03756345177664988,-0.010029354207436447,-0.01136644427971334,0.07223194201449634,-0.02470862470862456,-0.1491395793499044,-0.0030898876404493736,0.030431107354184306,-0.005742411812961423,0.013751375137513788,-0.07596310363537706,0.06283029947152086,-0.024585635359116065,-0.029170206740300242,-0.014585764294049008,0.02131438721136769,-0.021449275362318887,-0.01214454976303303,-0.01799100449775115,-0.030839694656488614,-0.0951480781348456,0.04247910863509752,0.05444221776887104,-0.02882483370288247,-0.07534246575342463,-0.10052910052910058,0.0521568627450979,-0.07193440178904209,0.026506024096385472,-0.06142410015649458,0.353897457273864,-0.09759852216748766,-0.11668372569089047,-0.030899961375048357,-0.005978477481068056,0.011226944667201089,0.06740681998413978,-0.031946508172362664,-0.03990790483499618,0.054756195043964784,-0.05229253505115572,-0.0391843262694922,0.15314190595089472,0.16925297726452526,-0.08981481481481479,0.05900305188199395,0.06468139609349977,-0.0920300751879699,0.10135806558463067,0.3666165413533833,-0.05963908450704225
GLAXO,-0.03248026280930427,0.0056407447973712,-0.09726079616620376,0.084273390842734,0.06726382552575938,-0.028514830839806105,-0.032786005580596744,-0.1285436893203883,-0.05665902724726257,0.00573626670265881,0.11165537140173121,-0.029516508722158386,0.010946635153626039,-0.09056232312046264,0.0012176971992965413,-0.05344594594594587,-0.025555000356913493,-0.019119478426488756,0.021433905899925332,-0.0006580390436499162,-0.06811530582382208,-0.02818560100494627,0.009290677007594228,-0.05066837428960225,0.0043844856661046094,-0.05381128274009406,-0.016147635524798143,-0.00802597168365049,-0.2020909090909091,-0.05389085108807101,-0.007105009633911363,0.001091570648878104,-0.08093045795977716,0.05879251252306883,-0.061628486055776754,0.06129759851399741,-0.1491436429553693,0.08683514545988835,0.013924564012437468,0.15773333333333328,-0.044224346424047045,-0.054343896855042706,0.10512232415902134,-0.022022368269341785,0.1751945295920776,0.2645465489566612,0.1411344704482349,-0.06646273637374867,0.17850759606791788,0.2154186413902055,0.350577103046688,0.40539708203410707,0.08718637011066077,0.03968153989569423,-0.04294091988562021,0.0594773889704765,-0.12348540974595512,0.0328552732031846,0.03144056387106997,0.08497133497133502
HALEON,-0.06395473313962374,-0.05352241537053981,-0.09835669405509906,-0.008500210590803081,0.02386561112183827,-0.005469015200090466,0.014638956310679685,-0.19305524407565233,0.08596970679512705,0.03100874386862884,0.034626840973026596,-0.04218481346715186,0.1457376638557235,-0.07057751867371098,0.0345773874862787,-0.09431602879878742,0.008577046985481784,0.10109516302995103,-0.04309987567343554,-0.002165439584235651,-0.032670454545454586,-0.06591613640071792,0.0407423580786026,-0.08563756136449474,-0.028221365638766427,0.029890919393681825,-0.08298945437872529,0.02540000000000009,-0.2007996879266628,-0.21305674191580237,0.07543805241122659,-0.05558359166606597,0.08694656488549612,-0.0729686073460214,0.061666666666666536,0.15748537177108624,-0.22014672338326868,0.1263241106719366,0.09587310499719259,0.15338798514153984,-0.06152479315897619,0.153777882965505,0.09358974358974348,-0.08553341148886284,0.240141531203528,0.046394310287793505,0.17509681498458862,-0.04062279315331063,0.4440043464544847,0.3336003495484998,0.18283914887420605,0.3345284993229103,-0.06867843593971612,0.0398925303651243,-0.055590613056471616,-0.006316187594553657,-0.05485986881335714,-0.019974494932545772,0.008574520251482642,0.08612986025287572
HBL,0.09736391087896856,-0.02766622043730471,-0.004818724185406076,7.685804319423895e-05,0.016600061481709227,0.07484124584215301,-0.13025742017161346,-0.06048843603428744,0.0746255809950076,0.08866639967961554,-0.09969099470276621,0.03513933153550708,-0.011604957764269397,-0.12659744408945695,0.1523548239597623,-0.021109435759066875,-0.05456019456830152,0.03918710341279352,-0.04142255961713004,-0.02806232245846607,-0.035957842529448225,-0.050068902158934225,-0.11663442940038682,-0.055725859426319246,0.0511304347826087,-0.23108316787999117,0.0002869028833740739,-0.04503083321382473,-0.04294939180057078,0.13415973638788636,-0.04026009961261756,0.05636442266109265,-0.010507641921397304,0.013515377189353028,-0.0035378963124232943,0.3281442031954118,-0.011515525395846216,-0.059288537549407105,0.03659885006634234,0.19114666666666658,-0.0074326139518222645,0.0030674846625766694,0.043083288361216,-0.09959472277313097,0.1153993487837579,-0.021464754872499325,0.0882688426778977,0.06312988793033947,-0.048839678446837675,0.012916600223249919,0.029203400503778232,0.38432122370936894,-0.03613259668508284,0.008769918605984195,-0.1336439570430139,0.0020987735292188336,-0.03566987368283259,0.04058639880548376,0.16873206365770943,0.23857358111501759
HCAR,0.0817296506796954,-0.2043876359614084,0.2200895960454159,-0.07289589466020963,0.12021167634004803,-0.04580780835695353,-0.10048549891401548,-0.031389816064200105,0.031014003959234593,0.2152254302375194,0.011733036837639377,0.048412285268089494,-0.053955643826547495,-0.23180545836249122,-0.1064298185682836,-0.10194545917933906,0.11995080881657372,-0.13852521327814848,0.04225904500441224,-0.0252587017873942,-0.06871591950972344,-0.06575470231618219,0.08003327787021619,-0.2221537513480203,0.17105697497854355,0.043804262036306385,-0.10958682149608423,-0.07163654009462572,0.0863116628552758,-0.22657283772404657,-0.05879150789330434,-0.026439725687846027,-0.04693202070779934,-0.16910062333036502,-0.01018111670774835,0.543850151580771,-0.2802440563854408,0.17655656240865247,0.5106418219461697,0.26325311112329364,-0.07251659940111965,0.07121467340445453,-0.046344020267318875,0.020885815050611267,0.3710350397056843,0.02356098039857346,-0.09389686371047667,-0.0086444146496365,-0.08758942235825895,-0.023521610235606172,-0.022330523708704475,0.08314946473808926,0.1758648006337471,-0.04558724455423302,-0.03620168067226881,0.009311896208976878,-0.06624049758120232,0.08359545572290261,-0.06007103339935793,0.07321149583984288
HGFA,0.00596252129471897,-0.16596104995766303,-0.13705583756345174,-0.03529411764705892,0.03658536585365857,0.16941176470588237,-0.03420523138832998,-0.0854166666666667,-0.07744874715261951,-0.03703703703703698,0.06410256410256432,-0.004819277108433884,0.03510895883777243,-0.0888888888888889,-0.06931964056482676,-0.020689655172413834,-0.05633802816901401,0.02238805970149249,0.05839416058394176,-0.10344827586206895,-0.1676923076923077,0.0369685767097967,-0.08199643493761144,0.14368932038834936,0.02037351443123936,-0.11813643926788686,-0.007547169811320753,-0.049429657794676785,-0.040000000000000036,0.1020833333333333,-0.1606805293005671,-0.031531531531531654,-0.06744186046511624,-0.10224438902743138,0.2999999999999998,0.22435897435897445,-0.04013961605584648,-0.09636363636363643,0.5352112676056338,0.11271297509829625,-0.0011778563015312216,-0.05660377358490576,-0.11750000000000005,-0.0014164305949008194,-0.028368794326241176,0.021897810218978186,-0.004285714285714337,-0.024390243902439046,-0.05882352941176461,0.05312499999999987,0.12314540059347179,0.20871862615587844,0.24918032786885247,-0.08136482939632539,-0.09523809523809523,0.0,-0.040000000000000036,0.07785087719298245,0.1393692777212614,0.25089285714285725
HINOON,0.010616809537885574,-0.0222536378482463,-0.014683153013910322,0.024490828589500246,-0.03225248808436032,0.09722612090744387,-0.012372956252761913,-0.0007771105616389828,0.012184200603318374,0.01282916948008106,-0.008758620689655161,-0.02667037732786015,0.07319688341394848,-0.011278612819431322,0.02795679608380297,-0.01129363449691978,-0.0031152647975077885,-0.014095744680851063,-0.0352261487276323,0.05408113335042053,0.010389495556832662,-0.09201890259910739,0.009276661365717365,0.037625038794852905,-0.0007592665025423218,-0.036725765599815774,0.033608222779969,0.002913901158622556,-0.015380358336984368,-0.1702810304449648,0.055378362358519784,-0.0031290952368216995,0.022160218919353936,-0.06073490813648286,-0.06061029452858657,0.10274563464913578,-0.04227023819157827,0.07004844524560605,0.09597009818114821,0.1624276484857219,0.04247933884297517,-0.022911051212938016,0.03853955375253548,-0.0050000000000000044,0.14867305276381892,0.16287296216548763,0.04862672486002739,-0.04236385548922339,0.05969122704324281,-0.05248985002899986,0.2095958491830996,0.11876762175578959,-0.011082271596428606,-0.03244320533205558,-0.031369944733968924,0.06638700381147178,-0.013316043544116196,0.006758920781472666,0.08377669785758957,0.09835418437993448
HMB,0.027554535017221493,-0.06396648044692732,0.02924500149209197,0.08408234270803128,0.04279219042524751,-0.034111310592459754,-0.007966011683483765,-0.03720556745182013,0.05170975813177647,0.09674861221252984,-0.021450952036635385,0.009605911330049288,0.0673334959746279,-0.005714285714285672,0.06896551724137923,-0.04215053763440857,-0.0383924562191289,0.050665421433574664,0.022666666666666835,-0.0330291177748806,0.051685393258426915,-0.10170940170940168,-0.07112274024738352,-0.07810499359795131,0.043333333333333446,-0.0929179978700746,0.02142647490460803,0.004022988505747227,-0.028334287349742304,-0.06067746686303388,0.09595484477892757,-0.15650929899856947,0.007801899592944306,-0.029283069673510687,0.04785020804438278,0.1975512905360688,0.15805471124620052,-0.13552851348126937,0.15953629588738627,0.2616043799095453,0.04377358490566041,0.08441793203181502,-0.010501750291715295,-0.0357142857142857,0.04856743535988817,0.03298900366544477,0.1075806451612904,0.019367991845056,-0.020428571428571574,-0.020125419279568235,0.08944783449918159,0.1681693989071038,0.017424862589170864,0.12620689655172423,-0.021126760563380365,-0.06172453341674489,-0.040004444938326444,0.04248176872323195,0.09837885853875195,0.1240396279822078
HUBC,0.058437538690107704,-0.08223183998128436,0.042059648228396807,-0.03742661448140905,0.008005082592121848,0.10399596621706797,-0.0246631651061886,-0.05010536174198077,-0.07616465368498904,0.054695837780149636,0.007715658993169727,-0.037780845989707657,0.04343855987477174,-0.08076009501187642,0.03359173126614978,-0.0261842105263157,-0.03607620591811922,0.0578917858144099,-0.04717106134888038,-0.004589069670421386,-0.04428611343950828,-0.020026311942698327,0.016855608591885396,-0.0550095349860642,0.027941633033219393,0.055723346421020725,-0.055929051637820026,0.001818181818181941,-0.04597701149425293,0.01553582752060878,0.09896971589135184,-0.04076704545454557,0.06411965052569224,-0.05427219593654331,0.023837551500882848,0.232538085656798,-0.0899020522388061,0.13171044202434334,0.14819427148194286,0.20567935318477626,-0.042443572129538754,-0.02690238278247503,0.00175530981218186,0.062467145610653585,0.08988208130617625,0.08511765150941963,0.13707990517361623,-0.100318861908266,0.03496455834242096,-0.214092854790912,-0.13247863247863245,0.04993721626581671,0.20413983440662364,-0.003896401558560525,0.006366007056296974,0.11515890557122166,-0.09827774740295236,0.058284068515991994,-0.013034448184487513,0.06458167041579
HUMNL,-0.18204804045512013,-0.026275115919629055,-0.06190476190476191,-0.13367174280879868,-0.115234375,0.29580573951434874,0.042589437819420706,-0.14542483660130712,-0.055449330783938766,0.3643724696356274,-0.008902077151335397,-0.16167664670658688,0.06428571428571428,-0.1644295302013422,0.18473895582329325,-0.11525423728813566,0.03065134099616862,0.12081784386617112,-0.0066334991708125735,-0.06010016694490827,0.12788632326820593,-0.0645669291338582,-0.0016835016835018424,-0.030354131534569895,-0.0017391304347825765,-0.08362369337979103,0.020912547528517234,0.08752327746741151,0.0,-0.02910958904109584,0.0017636684303350414,-0.04929577464788726,0.022222222222222143,0.0036231884057971175,0.05415162454873634,0.02910958904109595,-0.10981697171381033,0.028037383177570208,0.027272727272727337,0.28141592920353986,-0.05386740331491724,-0.094890510948905,0.08225806451612905,-0.020864381520119157,0.07001522070015209,0.685633001422475,-0.13417721518987336,-0.014619883040935755,0.10682492581602365,-0.11885612153708669,0.34584178498985807,0.11002260738507919,-0.004073319755600879,-0.06407634628493519,-0.03423160961398397,0.010558069381598756,-0.08731343283582094,-0.02289452166802952,0.06610878661087871,0.1114599686028257
IBFL,0.0,0.058499999999999996,-0.05526688710439298,0.19000000000000017,0.7371148459383752,-0.19309844392485687,0.01918465227817756,0.18627450980392157,0.31239669421487615,0.06958438287153634,-0.06976744186046513,0.015822784810126667,0.058878504672897236,-0.0713150926743158,0.04542862573655193,0.0,0.0,0.034060606060606125,-0.0036338061188606607,0.0,0.00047058823529422256,0.0009995296331137826,-0.001468428781204123,0.0,0.1941176470588235,-0.014778325123152691,0.0,0.07499999999999996,0.0,-0.000139534883720982,-0.03507466158068562,-0.03581931253916992,0.016650000000000054,0.27870948704077114,0.05769230769230771,-0.09090909090909094,0.0040000000000000036,0.04378486055776887,0.17943432955456307,0.18122977346278324,-0.0030136986301370072,-0.02239626270953554,0.03485593815881938,-0.008692109194621711,0.09604055350047958,-0.06267500000000004,0.0668658149521244,-0.125,0.0,0.00862857142857143,0.016939550167129447,-0.02506963788300831,0.0017428571428572681,0.012492513048686593,-0.010817206118482248,0.020133845934785954,-0.022918876667969545,-0.005856975514985319,-0.021123117599723962,-0.022929450104224758
ILP,0.19041450777202074,0.13520130576713818,-0.17757009345794383,0.12266899766899764,0.09940306254866327,0.07743153918791323,0.024320771253286688,-0.11978609625668457,-0.013608748481166333,0.05124414880512429,0.021326458870400744,0.04313905461220746,0.020017597888253302,-0.04485658831140815,0.08557236396477763,-0.05074875207986684,0.021034180543382908,0.018025751072961338,0.042158516020236014,-0.041868932038834905,-0.04264302301034406,-0.04498346196251379,-0.09720618794735625,0.02020460358056253,0.019553772875407383,-0.007868207523973436,-0.011648079306071812,-0.06293881644934818,0.010703773080010803,-0.0759862324596241,-0.049570200573065826,-0.03738317757009346,0.012527403695584027,-0.012372409526755335,0.1042906357657376,0.0796937039137835,-0.03414762280010497,0.22817514277943962,0.09455270150575745,0.35666599231236096,0.07366537429167908,-0.03722222222222227,0.03332371609924989,0.04634929498813367,-0.049633088725817176,0.1579390706163133,-0.14124636275460722,0.02385994635041655,-0.0289575289575289,0.004544163589889072,-0.1159174441617189,0.04413175567636718,0.05237366003062793,-0.07348661233993015,-0.05465682425003937,0.0412028576175445,-0.16467209191000476,0.1098376313276026,0.16626506024096388,0.15481109799291604
